ObjectID,GlobalID,Date_HU,Time_HU,SiteID_HU,Crew_HU,Habitat Unit Type,Habitat Unit Start Position,Habitat Unit End Position,Habitat Unit Length (m),Secondary Channel Present?,Velocity,Depth Max (nearest 0.01m),Width Wetted Avg (nearest 0.1m),Pool Forming Feature,Large Woody Debris,Dominant Substrate,Subdominant Substrate,Canopy Cover,Instream Cover,HU Comment (free text),ParentGlobalID,CreationDate,Creator,EditDate,Editor
230,6cbef31b-141c-455b-869a-2c0b51a059c8,6/9/2021 16:00,14:14,PTB007,Dean and Annie,run,,10,,none,swift,0.33,6,,1,gravel,sand,10,other,,808b20a8-a4af-40d2-82de-dd3911872235,6/9/2021 18:20,,6/9/2021 18:20,
231,6cbba508-458f-49d5-854b-b30af143d59e,6/9/2021 16:00,14:16,PTB007,Dean and Annie,run,,60,,none,swift,0.4,6.2,,0,gravel,sand,50,other,,808b20a8-a4af-40d2-82de-dd3911872235,6/9/2021 18:20,,6/9/2021 18:20,
232,2b2b049d-bba9-42b8-b8b3-e90a71d66db8,6/9/2021 16:00,14:16,PTB007,Dean and Annie,run,,100,,none,swift,0.44,6,,1,gravel,sand,30,other,,808b20a8-a4af-40d2-82de-dd3911872235,6/9/2021 18:20,,6/9/2021 18:20,
233,1f98d4f1-8ff7-444f-b85c-a5d9ac25413e,6/9/2021 16:00,14:32,BEB001,"EmmaT, Declan D",glide,,15.5,,none,slow,0.3,4.4,,2,siltClay,cobble,10,"largeSubstrate,aquaticVeg,largeWoodyDebris,terrestrialVeg,undercutBanks",,265e3a64-524a-4c0e-8bbb-eb8dfd15beef,6/9/2021 19:01,,6/9/2021 19:01,
234,2cf2ab0b-b147-4a47-8539-80304d1457b2,6/9/2021 16:00,14:50,BEB001,"EmmaT, Declan D",riffle,,29,,none,swift,0.2,6.4,,5,cobble,sand,10,"largeSubstrate,largeWoodyDebris,aquaticVeg,terrestrialVeg",Some gravel,265e3a64-524a-4c0e-8bbb-eb8dfd15beef,6/9/2021 19:01,,6/9/2021 19:01,
235,897041dc-1855-4447-a612-23622e5591b3,6/9/2021 16:00,14:52,BEB001,"EmmaT, Declan D",glide,,45.7,,none,swift,0.2,9.4,,4,siltClay,gravel,0,"undercutBanks,aquaticVeg,largeWoodyDebris",Narrow gravel channel with flooded silt ,265e3a64-524a-4c0e-8bbb-eb8dfd15beef,6/9/2021 19:01,,6/9/2021 19:01,
236,a427f04b-e42d-443e-b2d3-aeb14dfd7d05,6/9/2021 16:00,14:55,BEB001,"EmmaT, Declan D",glide,,75,,none,slow,0.18,5.3,,5,siltClay,siltClay,20,"largeWoodyDebris,undercutBanks,aquaticVeg",,265e3a64-524a-4c0e-8bbb-eb8dfd15beef,6/9/2021 19:01,,6/9/2021 19:01,
237,cf41d2c3-2a33-4474-9f9c-6963a73e40ee,6/9/2021 16:00,14:56,BEB001,"EmmaT, Declan D",riffle,,78.5,,none,swift,0.17,5.1,,3,cobble,siltClay,20,"undercutBanks,terrestrialVeg,aquaticVeg,largeWoodyDebris",,265e3a64-524a-4c0e-8bbb-eb8dfd15beef,6/9/2021 19:01,,6/9/2021 19:01,
238,89f77e7d-14eb-460f-8438-7e46672c8efa,6/9/2021 16:00,14:58,BEB001,"EmmaT, Declan D",glide,,100,,none,slow,0.13,4.1,,6,sand,cobble,20,"largeWoodyDebris,terrestrialVeg,aquaticVeg,undercutBanks",,265e3a64-524a-4c0e-8bbb-eb8dfd15beef,6/9/2021 19:01,,6/9/2021 19:01,
239,d7dec3a9-32b3-4659-9577-83074485db90,6/9/2021 16:00,15:18,POB003,"D.Devine, w Friesland, c Crosby ",run,,22.4,,none,swift,0.49,3.2,,2,sand,gravel,10,"largeWoodyDebris,terrestrialVeg",,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
240,a67dc822-4811-46c4-8b44-07a332f6f704,6/9/2021 16:00,15:19,POB003,"D.Devine, w Friesland, c Crosby ",riffle,,40,,fast,swift,0.35,3.7,,6,gravel,sand,2,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
241,0b5fe4c2-f1d5-407b-aa27-c86bd9bdc393,6/9/2021 16:00,15:20,POB003,"D.Devine, w Friesland, c Crosby ",pool,,42.5,,fast,swift,0.39,3.7,large woody debris,1,gravel,siltClay,0,None,,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
242,e5638a71-ce7d-483c-abe9-005cfd9e1cbd,6/9/2021 16:00,15:21,POB003,"D.Devine, w Friesland, c Crosby ",riffle,,64,,none,swift,0.39,3.5,,4,gravel,sand,20,"undercutBanks,aquaticVeg,terrestrialVeg",,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
243,a8798bfa-fa73-484e-9a75-3cf258cd2fbc,6/9/2021 16:00,15:23,POB003,"D.Devine, w Friesland, c Crosby ",pool,,72.6,,none,swift,40,4.1,meander,0,gravel,sand,0,"undercutBanks,largeWoodyDebris,terrestrialVeg",,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
244,d7b8d0ec-9850-4982-aeee-b8e966bd246c,6/9/2021 16:00,15:24,POB003,"D.Devine, w Friesland, c Crosby ",riffle,,89.3,,none,swift,0.37,2.1,,1,gravel,sand,10,"undercutBanks,aquaticVeg,largeWoodyDebris,terrestrialVeg",,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
245,6f5b9a49-6dbb-4a6f-8665-90bf415e99dd,6/9/2021 16:00,15:25,POB003,"D.Devine, w Friesland, c Crosby ",riffle,,100,,fast,swift,0.3,1.9,,0,sand,gravel,20,"undercutBanks,largeWoodyDebris,terrestrialVeg",,b620bc1c-3227-47f4-8435-05a606c62659,6/9/2021 19:28,,6/9/2021 19:28,
246,713409d2-b325-474c-baea-b866c0ac4658,6/9/2021 16:00,15:34,Ptb001,"Charlie, Will",riffle,,100,,slow,swift,99,99,,1,sand,gravel,0,"terrestrialVeg,undercutBanks",,7d085939-a488-42bf-ace2-c837f82ba27a,6/9/2021 19:43,,6/9/2021 19:43,
247,4e44c3c1-650c-4dd3-8b35-0f80e3d090db,6/11/2021 16:00,16:44,Test,Test,cascade,,2,,fast,dry,99,99,,99,siltClay,siltClay,99,None,99,2e56048f-0f53-4042-8c1c-b29ac2e73543,6/11/2021 20:45,neponset,6/11/2021 20:45,neponset
248,7d6c02f3-5894-4acc-8ca4-ae32da93817d,6/11/2021 16:00,16:45,test2,test2,riffle,,7,,none,slow,7,7,,7,siltClay,siltClay,7,"largeSubstrate,other",,12921cda-db34-482b-8728-011d439a6bbf,6/11/2021 20:47,,6/11/2021 20:47,
249,67f8c032-71de-4f65-b0eb-279ec56cd90f,6/18/2021 16:00,9:40,POB002,"Molly, Audrey; Annie",run,,27,,none,swift,0.33,1.6,,5,gravel,sand,40,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg","Predominately a run but there were some small riffle areas, bottom tapered off to larger substrate right by the culvert",afcdbcf0-e78c-43f0-93a8-1544d8e87ff0,6/18/2021 14:33,,6/18/2021 14:33,
250,4741cadd-4084-4f12-8808-20647b84d4be,6/18/2021 16:00,9:52,POB002,"Molly, Audrey; Annie",riffle,,41,,none,swift,0.3,3.4,,3,gravel,sand,80,"largeWoodyDebris,terrestrialVeg",log sort of separates the flow but it’s not a full secondary channel,afcdbcf0-e78c-43f0-93a8-1544d8e87ff0,6/18/2021 14:33,,6/18/2021 14:33,
251,eda67d9e-db0f-4c23-a1fe-f4d4cdb7e3c5,6/18/2021 16:00,9:58,POB002,"Molly, Audrey; Annie",riffle,,48,,none,swift,0.17,3.8,,1,gravel,sand,80,largeWoodyDebris,,afcdbcf0-e78c-43f0-93a8-1544d8e87ff0,6/18/2021 14:33,,6/18/2021 14:33,
252,53cdb5c8-7284-4b2d-9111-8326d32b8c48,6/18/2021 16:00,10:01,POB002,"Molly, Audrey; Annie",riffle,,100,,none,swift,0.32,3.6,,2,gravel,sand,60,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg","2 pool features on the side of the channel, scattered cobble",afcdbcf0-e78c-43f0-93a8-1544d8e87ff0,6/18/2021 14:33,,6/18/2021 14:33,
253,99c154f9-52cd-475b-a6ce-26ec80ee2dec,6/18/2021 16:00,9:47,THB006,Charlie and Dean,run,,4.5,,none,swift,0.35,5.5,,0,,,90,terrestrialVeg,,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
254,da3e4382-8a52-47b3-b94c-d05eb7d0a50a,6/18/2021 16:00,9:52,THB006,Charlie and Dean,pool,,14,,none,swift,1.15,5.5,boulder,0,,,80,undercutBanks,,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
255,f24a6867-2698-42d5-803f-adaa64e94d1d,6/18/2021 16:00,10:03,THB006,Charlie and Dean,cascade,,18.5,,none,swift,0.32,3.2,,0,,,80,whitewater,,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
256,4ef0b0fd-dd97-4672-9561-03734ee7da50,6/18/2021 16:00,10:12,THB006,Charlie and Dean,pool,,25,,none,swift,0.39,4,bedrock,0,,,90,terrestrialVeg,,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
257,d4e21933-8a86-45fb-8fb4-bbcfee2a866b,6/18/2021 16:00,10:16,THB006,Charlie and Dean,riffle,,52.5,,fast,swift,0.3,8.8,,2,,,90,"undercutBanks,largeWoodyDebris,terrestrialVeg,aquaticVeg",,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
258,a5d7e3ac-9033-413b-93d7-1f73eef5f26a,6/18/2021 16:00,10:25,THB006,Charlie and Dean,pool,,56.5,,slow,swift,0.46,5.2,boulder,0,,,90,"undercutBanks,terrestrialVeg",,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
259,66c70762-ef44-409a-8d7c-2109295d6fc6,6/18/2021 16:00,10:28,THB006,Charlie and Dean,run,,73,,none,swift,0.34,5,,1,,,90,"largeWoodyDebris,terrestrialVeg",,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
260,16fa0d21-4994-4b61-ad10-79ea2b594c34,6/18/2021 16:00,10:32,THB006,Charlie and Dean,pool,,76.5,,none,swift,0.57,4,boulder,,,,90,None,,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
261,6f2f395b-85f0-4c4e-a611-e5264e33a129,6/18/2021 16:00,10:34,THB006,Charlie and Dean,riffle,,100,,fast,swift,0.36,8,,1,,,90,"terrestrialVeg,aquaticVeg,undercutBanks,largeWoodyDebris",,8061a1e1-404f-4593-858f-08cc4f724e10,6/18/2021 16:07,,6/18/2021 16:07,
262,d35decfd-4510-404f-8546-0b428888c50b,6/18/2021 16:00,11:09,THB005,Dean and Charlie,run,,23.5,,fast,swift,0.23,5.2,,0,,,80,other,Cover = culvert,270ce47e-47f1-4f1e-89ad-bc2ae67a1849,6/18/2021 16:07,,6/18/2021 16:07,
263,45927c0e-4eba-403c-b090-59a31f86df23,6/18/2021 16:00,11:12,THB005,Dean and Charlie,pool,,27,,none,slow,0.46,4.2,artificial,0,,,20,terrestrialVeg,,270ce47e-47f1-4f1e-89ad-bc2ae67a1849,6/18/2021 16:07,,6/18/2021 16:07,
264,e44c4b6a-eec6-45ef-b495-4d5c90ad74e4,6/18/2021 16:00,11:15,THB005,Dean and Charlie,run,,86,,none,swift,0.35,2.5,,1,,,90,"terrestrialVeg,largeWoodyDebris,aquaticVeg",,270ce47e-47f1-4f1e-89ad-bc2ae67a1849,6/18/2021 16:07,,6/18/2021 16:07,
265,5821ba4a-0ec4-4653-9e38-409ee26c9373,6/18/2021 16:00,11:24,THB005,Dean and Charlie,pool,,90,,none,swift,0.66,3.6,meander,2,,,20,"largeWoodyDebris,undercutBanks,terrestrialVeg",,270ce47e-47f1-4f1e-89ad-bc2ae67a1849,6/18/2021 16:07,,6/18/2021 16:07,
266,8129b4e4-e85d-4cb2-b992-8d8d1451b5a4,6/18/2021 16:00,11:27,THB005,Dean and Charlie,run,,95,,fast,swift,0.55,4.2,,1,,,20,"undercutBanks,largeWoodyDebris,terrestrialVeg",,270ce47e-47f1-4f1e-89ad-bc2ae67a1849,6/18/2021 16:07,,6/18/2021 16:07,
267,525b43bc-93a3-4904-aac1-077052fffbef,6/18/2021 16:00,11:30,THB005,Dean and Charlie,pool,,100,,none,swift,0.66,3.5,meander,1,,,50,"largeWoodyDebris,terrestrialVeg",,270ce47e-47f1-4f1e-89ad-bc2ae67a1849,6/18/2021 16:07,,6/18/2021 16:07,
268,f02cc85b-5fa2-4999-8625-c326ff261da9,6/18/2021 16:00,11:03,POB003,"Annie, molly, Audrey ",run,,22.4,,none,swift,0.37,2.2,,4,sand,gravel,20,"terrestrialVeg,undercutBanks,largeWoodyDebris",,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
269,82027b05-872e-4961-a622-70199e35f04b,6/18/2021 16:00,11:10,POB003,"Annie, molly, Audrey ",run,,40,,fast,swift,0.2,2,,7,gravel,sand,20,"largeWoodyDebris,terrestrialVeg,aquaticVeg",,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
270,94674ee4-7c61-41a0-b367-6dc6a1f33bfb,6/18/2021 16:00,11:16,POB003,"Annie, molly, Audrey ",run,,42.5,,fast,swift,0.35,3.5,,2,sand,gravel,70,None,Splits into a small other channel but there is no flow. Shaped like a pool but fast enough to be a run.,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
271,ab0a31ce-6528-4733-837d-4db7f9311667,6/18/2021 16:00,11:20,POB003,"Annie, molly, Audrey ",run,,64,,none,swift,0.4,2.9,,2,gravel,gravel,50,"undercutBanks,terrestrialVeg,aquaticVeg",Mostly a run but a bit of a riffle at the end ,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
272,58b6c144-dc75-4fc0-8a92-7301f7ab7c14,6/18/2021 16:00,11:26,POB003,"Annie, molly, Audrey ",pool,,72.6,,none,swift,0.34,4.1,meander,3,gravel,gravel,60,"terrestrialVeg,aquaticVeg,largeWoodyDebris",Still fast but slower than the rest of the stream,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
273,c44de3f8-6457-420d-b44b-a6c9977ae174,6/18/2021 16:00,11:34,POB003,"Annie, molly, Audrey ",run,,89,,none,swift,0.43,1.6,,0,gravel,gravel,70,"aquaticVeg,terrestrialVeg",,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
274,3a090d93-4427-4475-a5d2-c20601702a6e,6/18/2021 16:00,11:38,POB003,"Annie, molly, Audrey ",run,,100,,fast,swift,0.3,1.5,,3,sand,gravel,90,"aquaticVeg,terrestrialVeg,largeWoodyDebris,undercutBanks",A lot of aquatic vegetation ,f7570a22-0eee-4a41-8672-1f68bf3d1a46,6/18/2021 16:13,,6/18/2021 16:13,
275,5bc98b5d-bd47-4ec2-8104-62dff6c68ac5,6/18/2021 16:00,13:43,MMB007.5,Annie and Audrey ,riffle,,4.1,,none,swift,0.25,3.5,,0,cobble,gravel,50,aquaticVeg,,057d33d1-0053-4c12-8a13-5342d2f8ba0a,6/18/2021 19:27,,6/18/2021 19:27,
276,c89a3e3e-a3a3-42d2-9d77-160145b6eafc,6/18/2021 16:00,13:47,MMB007.5,Annie and Audrey ,run,,28.5,,none,slow,0.47,5.5,,2,gravel,cobble,40,"terrestrialVeg,largeWoodyDebris",,057d33d1-0053-4c12-8a13-5342d2f8ba0a,6/18/2021 19:27,,6/18/2021 19:27,
277,f1c5e8f6-3900-4cf0-b5ce-611b2752d37d,6/18/2021 16:00,13:55,MMB007.5,Annie and Audrey ,pool,,40,,slow,slow,0.3,5.5,large woody debris,10,siltClay,gravel,70,aquaticVeg,More like a run towards the beginning but there is still a pool formed,057d33d1-0053-4c12-8a13-5342d2f8ba0a,6/18/2021 19:27,,6/18/2021 19:27,
278,019754ef-df3a-4c74-9575-6e18415a1628,6/18/2021 16:00,14:03,MMB007.5,Annie and Audrey ,run,,74,,slow,swift,0.41,5.3,,4,bedrock,siltClay,80,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",Lots of sticks and leaves on the bottom ,057d33d1-0053-4c12-8a13-5342d2f8ba0a,6/18/2021 19:27,,6/18/2021 19:27,
279,b8f5fc3c-a71e-4353-a9b1-5e5ad515e4cf,6/18/2021 16:00,14:11,MMB007.5,Annie and Audrey ,pool,,86,,none,slow,0.55,11.8,large woody debris,15,siltClay,cobble,30,terrestrialVeg,,057d33d1-0053-4c12-8a13-5342d2f8ba0a,6/18/2021 19:27,,6/18/2021 19:27,
280,f4eb4be8-b333-44ac-b57c-a1d178ef911c,6/18/2021 16:00,14:18,MMB007.5,Annie and Audrey ,run,,100,,slow,slow,0.8,4,,15,gravel,siltClay,10,"terrestrialVeg,largeWoodyDebris,aquaticVeg","Very slow, almost like a pool but still flowing",057d33d1-0053-4c12-8a13-5342d2f8ba0a,6/18/2021 19:27,,6/18/2021 19:27,
281,984de778-fe75-4cbd-8a5e-c6cbee92ccb9,6/19/2021 16:00,9:44,PTB005,"Abby, Annie, Molly",run,,20,,none,slow,70,6,,15,siltClay,siltClay,80,"largeWoodyDebris,aquaticVeg,terrestrialVeg","Very slow. Dark, but there is a lot of woody debris.",68dd116e-7ace-4177-ac13-918d170f3677,6/19/2021 14:38,,6/19/2021 14:38,
282,f9ecbe6b-065c-4daa-9bfd-85d714083495,6/19/2021 16:00,9:58,PTB005,"Abby, Annie, Molly",run,,35,,none,slow,84,5,,15,siltClay,sand,80,"terrestrialVeg,aquaticVeg,largeWoodyDebris","Very slow. Dark, but lots of woody debris.",68dd116e-7ace-4177-ac13-918d170f3677,6/19/2021 14:38,,6/19/2021 14:38,
283,7801d431-aa68-4ed2-b88f-4191519c4bf9,6/19/2021 16:00,10:03,PTB005,"Abby, Annie, Molly",run,,53,,none,slow,56,5.5,,3,siltClay,sand,70,"largeWoodyDebris,aquaticVeg,terrestrialVeg","Very slow. Dark, but woody debris.",68dd116e-7ace-4177-ac13-918d170f3677,6/19/2021 14:38,,6/19/2021 14:38,
284,b450d28e-dd7f-45df-a324-aff7aae980e8,6/19/2021 16:00,10:08,PTB005,"Abby, Annie, Molly",run,,75,,none,slow,65,5.6,,15,siltClay,sand,70,"largeWoodyDebris,aquaticVeg,terrestrialVeg","Very slow. Dark, but woody debris.Leaves and sticks were above the river bottom, may have affected the maximum depth.",68dd116e-7ace-4177-ac13-918d170f3677,6/19/2021 14:38,,6/19/2021 14:38,
285,bfe6903f-5f13-4890-9e7c-f6e8c7475cb0,6/19/2021 16:00,10:13,PTB005,"Abby, Annie, Molly",run,,100,,none,slow,37,5.6,,5,siltClay,sand,60,"largeWoodyDebris,aquaticVeg,terrestrialVeg","Very slow. Dark, but woody debris.At the end, it became riffles with much more gravel and sand than the rest.",68dd116e-7ace-4177-ac13-918d170f3677,6/19/2021 14:38,,6/19/2021 14:38,
286,ff3fa17d-d9dc-451d-a7e5-c7a268654838,6/19/2021 16:00,10:48,PTB007,"Abby, Annie, Molly",run,,10,,none,slow,19,4.9,,1,gravel,cobble,0,"largeSubstrate,largeWoodyDebris,aquaticVeg,terrestrialVeg",Mixture of sand and gravel with cobble.,21bf7972-2c87-4274-856f-505b938e7990,6/19/2021 15:16,,6/19/2021 15:16,
287,5e611e2e-4756-441b-a848-50687267164d,6/19/2021 16:00,10:55,PTB007,"Abby, Annie, Molly",run,,60,,none,slow,26,5.4,,2,gravel,sand,50,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,21bf7972-2c87-4274-856f-505b938e7990,6/19/2021 15:16,,6/19/2021 15:16,
288,ece8f291-922b-4074-8572-88fdc957fa9f,6/19/2021 16:00,11:00,PTB007,"Abby, Annie, Molly",run,,100,,none,slow,24,4.9,,3,gravel,sand,60,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,21bf7972-2c87-4274-856f-505b938e7990,6/19/2021 15:16,,6/19/2021 15:16,
289,ffa66bc9-b74d-4bcb-82f8-59617b446a1b,6/19/2021 16:00,9:52,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",run,,39.5,,none,swift,0.31,1.8,,4,sand,siltClay,40,"largeWoodyDebris,undercutBanks,terrestrialVeg",,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
290,6fe10dee-fd05-4c60-b7a9-4c9797dafc5d,6/19/2021 16:00,10:08,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",run,,52,,none,swift,0.19,1.8,,3,gravel,sand,20,"undercutBanks,largeWoodyDebris,terrestrialVeg",,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
291,aaac8de2-4335-4c27-ac95-26deafd02320,6/19/2021 16:00,10:13,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",riffle,,57,,none,swift,0.18,2.3,,6,gravel,cobble,10,"largeWoodyDebris,undercutBanks,terrestrialVeg,largeSubstrate",,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
292,5895e2eb-a05f-4190-b7c0-61f1d3f28c08,6/19/2021 16:00,10:24,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",run,,63,,none,slow,0.5,1.5,,0,siltClay,sand,100,other,Culvert,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
293,5108ae12-d3b5-4a34-83ca-1b878f1d17ae,6/19/2021 16:00,10:32,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",pool,,65.7,,none,slow,0.17,2.4,culvert,0,siltClay,sand,70,"undercutBanks,terrestrialVeg",,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
294,018bcdbf-1fcb-4d51-8a24-a5545edc0105,6/19/2021 16:00,10:39,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",riffle,,74,,none,swift,0.09,1.2,,0,gravel,sand,80,None,,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
295,7a380d10-3f28-4e34-94aa-a4abcd253444,6/19/2021 16:00,10:43,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",run,,89.1,,none,swift,0.19,1.7,,1,sand,siltClay,90,"undercutBanks,terrestrialVeg",,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
296,959e9a85-bcbe-412d-846e-511bc0217c99,6/19/2021 16:00,10:47,THB001,"Annie Tucker, Sylvia Bousquet, Kate Roosa, Evan Foster",pool,,100,,none,slow,0.55,2.6,meander,6,sand,siltClay,20,"undercutBanks,largeWoodyDebris,terrestrialVeg",There is a pile up of small logs and leaves at the end.,47c29a24-3e47-4d7f-8b99-9c9bcd574959,6/19/2021 15:19,,6/19/2021 15:19,
297,fca78777-63f2-4890-b756-be4ecf5fb098,6/19/2021 16:00,11:28,THBT01,"Annie, Sylvie, Kate and Evan",run,,24.5,,none,swift,0.16,0.9,,0,sand,siltClay,20,"terrestrialVeg,undercutBanks,largeWoodyDebris",,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
298,dab7ee3d-2318-4c20-8f8f-abc67d3ef180,6/19/2021 16:00,11:33,THBT01,"Annie, Sylvie, Kate and Evan",pool,,26,,none,slow,0.35,1.1,large woody debris,1,sand,siltClay,80,largeWoodyDebris,,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
299,126d6bc9-e127-411f-825e-2fdb8442fcd5,6/19/2021 16:00,11:37,THBT01,"Annie, Sylvie, Kate and Evan",riffle,,35.5,,none,swift,0.09,0.85,,6,sand,siltClay,40,"largeWoodyDebris,terrestrialVeg",,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
300,513ef1c2-eeee-4795-9c4c-c7901b08f44b,6/19/2021 16:00,11:42,THBT01,"Annie, Sylvie, Kate and Evan",run,,47,,none,swift,0.1,0.7,,3,sand,gravel,30,"largeWoodyDebris,terrestrialVeg",,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
