ObjectID,GlobalID,Date_HU,Time_HU,SiteID_HU,Crew_HU,Habitat Unit Type,Habitat Unit Start Position,Habitat Unit End Position,Habitat Unit Length (m),Secondary Channel Present?,Velocity,Depth Max (nearest 0.01m),Width Wetted Avg (nearest 0.1m),Pool Forming Feature,Large Woody Debris,Dominant Substrate,Subdominant Substrate,Canopy Cover,Instream Cover,HU Comment (free text),ParentGlobalID,CreationDate,Creator,EditDate,Editor
301,089ebcbc-3a3d-42ab-a6a0-e838043f8942,6/19/2021 16:00,11:46,THBT01,"Annie, Sylvie, Kate and Evan",pool,,47.5,,none,slow,0.33,1.1,large woody debris,1,sand,gravel,10,"undercutBanks,largeWoodyDebris",,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
302,48bddd46-ce6a-404a-8f61-bb5db5c51df7,6/19/2021 16:00,11:49,THBT01,"Annie, Sylvie, Kate and Evan",run,,96.5,,none,swift,0.09,0.75,,2,sand,gravel,30,"largeWoodyDebris,terrestrialVeg",93 to 95 is a small riffle but not different enough to classify as a new a habitat unit. ,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
303,b0a25a4c-7a61-48e5-855a-6340c9b02f45,6/19/2021 16:00,11:56,THBT01,"Annie, Sylvie, Kate and Evan",cascade,,100,,none,swift,0.18,0.9,,0,sand,gravel,90,None,,c9bbdd39-3b21-42cf-b4b5-cce5340ee6b8,6/19/2021 16:11,,6/19/2021 16:11,
304,875da3d2-93ed-4d8e-8d9a-7956fdb6630e,6/21/2021 16:00,9:46,MLB005,Mike and Ronda Yeomans,glide,,18,,none,slow,0.34,3.5,,4,,,90,"largeWoodyDebris,terrestrialVeg",Heron in stream,3c0096fb-edff-42b1-86b6-6d3d60d98df2,6/21/2021 15:13,,6/21/2021 15:13,
305,ae6245f4-054e-4833-ad34-722159ab9658,6/21/2021 16:00,9:49,MLB005,Mike and Ronda Yeomans,pool,,38,,none,slow,0.4,4,beaver,2,cobble,,75,"largeWoodyDebris,terrestrialVeg",,3c0096fb-edff-42b1-86b6-6d3d60d98df2,6/21/2021 15:13,,6/21/2021 15:13,
306,2720079a-bea4-4055-ab28-a062eb42cc94,6/21/2021 16:00,9:52,MLB005,Mike and Ronda Yeomans,riffle,,86,,none,swift,0.23,2.5,,20,,,70,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,3c0096fb-edff-42b1-86b6-6d3d60d98df2,6/21/2021 15:13,,6/21/2021 15:13,
307,e021f633-eef1-436b-a3b7-e64243cd182a,6/21/2021 16:00,9:57,MLB005,Mike and Ronda Yeomans,glide,,94,,none,slow,0.38,3,,3,,,80,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,3c0096fb-edff-42b1-86b6-6d3d60d98df2,6/21/2021 15:13,,6/21/2021 15:13,
308,1fe067f0-5b0d-46a0-8ce9-5c927150fac7,6/21/2021 16:00,10:05,MLB005,Mike and Ronda Yeomans,riffle,,100,,none,swift,0.19,2.5,,1,,,80,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,3c0096fb-edff-42b1-86b6-6d3d60d98df2,6/21/2021 15:13,,6/21/2021 15:13,
309,36e484f1-f2bd-4eaf-86e1-97707dcfc088,6/21/2021 16:00,10:37,MLB001,Mike and Ronda Yeomans,glide,,11,,none,slow,0.18,1.5,,3,,,90,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,56f304b4-5712-4958-8f18-2eea1cda1ab3,6/21/2021 15:14,,6/21/2021 15:14,
310,865ecf78-0cc5-4b0f-8e30-1d046ba14dde,6/21/2021 16:00,10:39,MLB001,Mike and Ronda Yeomans,riffle,,22,,none,swift,0.17,1,,5,,,80,"largeSubstrate,largeWoodyDebris,terrestrialVeg",,56f304b4-5712-4958-8f18-2eea1cda1ab3,6/21/2021 15:14,,6/21/2021 15:14,
311,95c00c45-7116-419f-81c8-fbc1337aee20,6/21/2021 16:00,10:42,MLB001,Mike and Ronda Yeomans,pool,,34,,none,slow,0.22,3,boulder,3,,,50,"largeWoodyDebris,terrestrialVeg",,56f304b4-5712-4958-8f18-2eea1cda1ab3,6/21/2021 15:14,,6/21/2021 15:14,
312,f42be855-d30f-4d76-a10a-1b618fdbb185,6/21/2021 16:00,10:49,MLB001,Mike and Ronda Yeomans,glide,,68,,none,slow,0.22,1,,8,,,50,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",,56f304b4-5712-4958-8f18-2eea1cda1ab3,6/21/2021 15:14,,6/21/2021 15:14,
313,baf1b108-6b89-4a90-bbbf-08a3a18f2919,6/21/2021 16:00,10:55,MLB001,Mike and Ronda Yeomans,riffle,,77,,none,swift,0.08,1.5,,10,,,60,"largeWoodyDebris,terrestrialVeg",,56f304b4-5712-4958-8f18-2eea1cda1ab3,6/21/2021 15:14,,6/21/2021 15:14,
314,a6e060f2-f184-40d5-aed4-6ecf6d0cdf54,6/21/2021 16:00,10:56,MLB001,Mike and Ronda Yeomans,glide,,100,,none,slow,0.19,2.75,,5,,,70,"largeSubstrate,largeWoodyDebris,terrestrialVeg",Saw several small fish (2inch length) of unknown species ,56f304b4-5712-4958-8f18-2eea1cda1ab3,6/21/2021 15:14,,6/21/2021 15:14,
315,e8f7571b-394a-4ee2-a66b-4e1a51e18464,6/21/2021 16:00,10:34,PUB005,"D. Devine, M. Green",run,,4,,none,swift,0.36,2.4,,,,,90,undercutBanks,Temp logger,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
316,b35a7420-b41a-4d8d-b45e-24117304b405,6/21/2021 16:00,10:53,PUB005,"D. Devine, M. Green",riffle,,12.5,,none,swift,0.22,1.8,,,,,90,undercutBanks,,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
317,2e434865-4455-44ee-9c74-efd8924789e9,6/21/2021 16:00,10:55,PUB005,"D. Devine, M. Green",run,,21.3,,none,swift,0.45,2.4,,,,,80,undercutBanks,Tree root cover,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
318,b5e747c7-4181-4f86-aa73-26bb688a5313,6/21/2021 16:00,10:58,PUB005,"D. Devine, M. Green",riffle,,28.1,,none,swift,0.3,2.6,,,,,70,None,Some bank erosion ,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
319,e94ca7bb-f4b2-498b-8620-bde960559fff,6/21/2021 16:00,11:02,PUB005,"D. Devine, M. Green",run,,38.7,,none,swift,0.45,2.9,,,,,80,largeWoodyDebris,,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
320,1b23a32e-466d-458c-a374-3ec846046ba7,6/21/2021 16:00,11:07,PUB005,"D. Devine, M. Green",riffle,,61,,fast,swift,0.15,4,,,,,50,"undercutBanks,largeWoodyDebris","Fry spotted, maybe trout?",a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
321,d6da4e81-0825-424a-944e-a689deefd73f,6/21/2021 16:00,11:10,PUB005,"D. Devine, M. Green",glide,,66,,none,slow,0.16,3.9,,,,,70,"largeWoodyDebris,undercutBanks","Fry, trash",a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
322,7e7871cf-eb55-4f63-bdfe-b3fca8ede1c9,6/21/2021 16:00,11:14,PUB005,"D. Devine, M. Green",pool,,72.2,,none,standing,0.5,4.4,,,,,70,"terrestrialVeg,largeWoodyDebris",Fry ,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
323,5be67c93-27a9-479c-8767-4fe1c0aab4fe,6/21/2021 16:00,11:17,PUB005,"D. Devine, M. Green",glide,,85,,none,slow,0.29,5.1,,,,,50,"largeWoodyDebris,undercutBanks,terrestrialVeg",,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
324,8fab8337-10ae-4e1b-a2c1-14cdb5ac3af3,6/21/2021 16:00,11:21,PUB005,"D. Devine, M. Green",pool,,91,,none,slow,0.57,6,,,,,80,"largeWoodyDebris,undercutBanks",,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
325,7db3cb93-2921-4b25-bd6a-fc177a24b71a,6/21/2021 16:00,11:27,PUB005,"D. Devine, M. Green",riffle,,100,,fast,swift,0.14,3.5,,,,,80,"largeWoodyDebris,terrestrialVeg",Large outfall upstream,a88121bd-39fe-4963-bff3-9b038eab90d5,6/21/2021 15:32,,6/21/2021 15:32,
326,20e06b3e-a339-45ed-b928-856d5b5516a9,6/21/2021 16:00,9:54,BEB001,Alex and Audrey,riffle,,15.5,,none,slow,0.27,4,,4,cobble,siltClay,90,"aquaticVeg,terrestrialVeg,undercutBanks",,7d6338e4-c637-48d0-9971-db07498c8da8,6/21/2021 15:46,,6/21/2021 15:46,
327,d3cb6c3b-292c-4ebe-a335-c563ca4a339a,6/21/2021 16:00,10:52,BEB001,Alex and Audrey,riffle,,29,,none,slow,0.16,3,,3,siltClay,gravel,50,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",,7d6338e4-c637-48d0-9971-db07498c8da8,6/21/2021 15:46,,6/21/2021 15:46,
328,3e189a1e-908f-442b-970e-dc17fb286fdd,6/21/2021 16:00,10:56,BEB001,Alex and Audrey,glide,,45.7,,slow,slow,0.18,3,,3,siltClay,gravel,20,"undercutBanks,aquaticVeg,terrestrialVeg",,7d6338e4-c637-48d0-9971-db07498c8da8,6/21/2021 15:46,,6/21/2021 15:46,
329,909eabfd-b113-4bef-99af-96e351f6daa0,6/21/2021 16:00,11:00,BEB001,Alex and Audrey,pool,,75,,slow,slow,0.19,3,boulder,3,siltClay,sand,70,"aquaticVeg,terrestrialVeg,undercutBanks,largeWoodyDebris",,7d6338e4-c637-48d0-9971-db07498c8da8,6/21/2021 15:46,,6/21/2021 15:46,
330,8ce7a9f1-5e4d-4764-8e74-f6f3b7969c8e,6/21/2021 16:00,11:07,BEB001,Alex and Audrey,riffle,,78.5,,none,slow,0.1,4,,5,siltClay,sand,100,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,7d6338e4-c637-48d0-9971-db07498c8da8,6/21/2021 15:46,,6/21/2021 15:46,
331,6a5348f3-16b5-4099-80ba-b8fbf16b30eb,6/21/2021 16:00,11:09,BEB001,Alex and Audrey,glide,,100,,slow,slow,0.11,2.5,,3,siltClay,gravel,70,"undercutBanks,largeWoodyDebris,aquaticVeg,terrestrialVeg",Small minnows present,7d6338e4-c637-48d0-9971-db07498c8da8,6/21/2021 15:46,,6/21/2021 15:46,
332,574ec974-bf2a-4a4b-b6d0-ec1ceef94b0b,6/21/2021 16:00,9:35,PTB005,Charlie and Dean,glide,,25,,none,slow,0.36,5.9,,1,gravel,siltClay,90,"aquaticVeg,terrestrialVeg,largeWoodyDebris",,f67780ea-fcd3-4d3e-9de2-b2cb7644667d,6/21/2021 17:39,,6/21/2021 17:39,
333,4b82aacc-4912-4f50-b74d-8234670ac4d7,6/21/2021 16:00,9:39,PTB005,Charlie and Dean,riffle,,38.5,,none,swift,0.19,3.5,,2,,,90,"largeWoodyDebris,aquaticVeg,terrestrialVeg",,f67780ea-fcd3-4d3e-9de2-b2cb7644667d,6/21/2021 17:39,,6/21/2021 17:39,
334,4fd7a603-b721-4b63-b246-d486964047bf,6/21/2021 16:00,9:43,PTB005,Charlie and Dean,pool,,46.5,,none,swift,0.93,6.5,artificial,0,,,90,terrestrialVeg,,f67780ea-fcd3-4d3e-9de2-b2cb7644667d,6/21/2021 17:39,,6/21/2021 17:39,
335,a7767db4-8d70-4c27-8cf0-79c590448303,6/21/2021 16:00,9:50,PTB005,Charlie and Dean,riffle,,71.5,,fast,swift,0.41,4.8,,5,,,70,"largeWoodyDebris,terrestrialVeg",,f67780ea-fcd3-4d3e-9de2-b2cb7644667d,6/21/2021 17:39,,6/21/2021 17:39,
336,64d369b9-b2a1-4846-b023-b78640e7799d,6/21/2021 16:00,10:00,PTB005,Charlie and Dean,run,,92,,none,slow,0.28,4.6,,2,,,80,"largeWoodyDebris,terrestrialVeg",,f67780ea-fcd3-4d3e-9de2-b2cb7644667d,6/21/2021 17:39,,6/21/2021 17:39,
337,9ffb634f-6f7c-4412-8a38-abb0bcf65cbc,6/21/2021 16:00,10:03,PTB005,Charlie and Dean,pool,,100,,none,swift,0.32,6,artificial,0,,,95,terrestrialVeg,,f67780ea-fcd3-4d3e-9de2-b2cb7644667d,6/21/2021 17:39,,6/21/2021 17:39,
338,5d006aa4-28c0-4d9f-a365-e3a9bd3d3e43,6/21/2021 16:00,10:57,PTB001,Charlie and Dean,run,,100,,none,swift,0.41,2,,3,,,95,"undercutBanks,largeWoodyDebris,terrestrialVeg,aquaticVeg",,f1ed9de5-8e7c-4ef4-9660-b78a8f466b39,6/21/2021 17:39,,6/21/2021 17:39,
339,5e112c08-9ba2-4e83-bb6a-af6f1482db2a,6/21/2021 16:00,12:32,BEB005,Audrey and Alex,run,,30,,none,swift,0.39,1.5,,1,boulder,cobble,80,"terrestrialVeg,aquaticVeg","End position sus, in middle of tunnel",43743fce-a2a7-455a-b5b9-6e96c9f83f5d,6/21/2021 18:11,,6/21/2021 18:11,
340,34aed311-1938-47bb-95d6-5caf606328d3,6/21/2021 16:00,12:39,BEB005,Audrey and Alex,riffle,,43,,none,swift,0.28,3,,2,cobble,boulder,80,"terrestrialVeg,aquaticVeg,largeWoodyDebris",,43743fce-a2a7-455a-b5b9-6e96c9f83f5d,6/21/2021 18:11,,6/21/2021 18:11,
341,44886086-c488-4a39-956f-90c89ff4d904,6/21/2021 16:00,12:43,BEB005,Audrey and Alex,glide,,50.3,,none,slow,0.45,6,,3,siltClay,sand,75,terrestrialVeg,Tire in middle of pool. ,43743fce-a2a7-455a-b5b9-6e96c9f83f5d,6/21/2021 18:11,,6/21/2021 18:11,
342,2b2ab946-f712-4f2c-a4d7-99d8b368b8aa,6/21/2021 16:00,12:50,BEB005,Audrey and Alex,glide,,74,,none,slow,0.6,3.5,,2,siltClay,sand,90,"terrestrialVeg,undercutBanks",,43743fce-a2a7-455a-b5b9-6e96c9f83f5d,6/21/2021 18:11,,6/21/2021 18:11,
343,1a474bd4-4835-4865-a4db-beee3c9cad48,6/21/2021 16:00,12:56,BEB005,Audrey and Alex,glide,,100,,none,slow,0.7,3.2,,3,siltClay,sand,50,"aquaticVeg,terrestrialVeg,largeWoodyDebris",,43743fce-a2a7-455a-b5b9-6e96c9f83f5d,6/21/2021 18:11,,6/21/2021 18:11,
344,b983d620-1739-4880-9bcd-3b9f2ea4b145,6/22/2021 16:00,9:49,GEB003,Audrey and Alex,riffle,,6.8,,none,swift,0.1,5.4,,,cobble,sand,90,terrestrialVeg,,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
345,78ceef35-de76-4165-ab06-3c6c1747c59e,6/22/2021 16:00,10:04,GEB003,Audrey and Alex,glide,,35.6,,none,slow,0.33,2.3,,,cobble,gravel,80,"aquaticVeg,terrestrialVeg",,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
346,4e19c824-b4ae-4a3e-9de8-189f679d4ab6,6/22/2021 16:00,10:13,GEB003,Audrey and Alex,riffle,,35.8,,none,swift,0.27,2.2,,,cobble,gravel,80,None,Should redefine HU to 33 to 44m,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
347,a2f83730-bc4b-4286-8b7b-c70bb13251af,6/22/2021 16:00,10:26,GEB003,Audrey and Alex,riffle,,39.8,,none,swift,0.22,2,,,cobble,gravel,80,aquaticVeg,,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
348,7e7cf745-90d1-4ab5-b714-9088bf9e0ae4,6/22/2021 16:00,10:27,GEB003,Audrey and Alex,riffle,,66.7,,none,swift,0.29,2.7,,,cobble,gravel,85,"terrestrialVeg,aquaticVeg,largeSubstrate",Bubbling Brook. At 66.7 large fallen log,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
349,d2b07cc3-cf3f-4f66-932b-31f123c7175c,6/22/2021 16:00,10:36,GEB003,Audrey and Alex,glide,,73.5,,none,slow,0.46,3.3,,3,sand,cobble,70,terrestrialVeg,Downstream end defined by trunks in water,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
350,29ff198b-254b-45db-a3af-2afa987b7f1e,6/22/2021 16:00,10:44,GEB003,Audrey and Alex,glide,,100,,none,slow,0.27,2.7,,4,sand,gravel,90,None,Glides broken by 2 logs and a riffle ,78320e10-8c65-4cdc-b04b-b6edd4989c72,6/22/2021 15:30,,6/22/2021 15:30,
351,5df998cb-ddbf-4e69-b9f1-fae41a897ee4,6/22/2021 16:00,11:05,GEB001,Charlie and Mitchell,run,,100,,none,slow,0.2,1.5,,15,siltClay,siltClay,50,"largeWoodyDebris,undercutBanks,aquaticVeg,terrestrialVeg",,994d7588-fcf9-4322-a892-7ea9f1799607,6/22/2021 15:32,,6/22/2021 15:32,
352,5398e885-0d5f-4e22-9d40-efaf6528947c,6/22/2021 16:00,12:10,PUB004,Alex and Audrey ,riffle,,6.8,,none,swift,0.18,1.9,,,gravel,sand,20,"aquaticVeg,terrestrialVeg,undercutBanks",Concrete tube is present on right side facing upstream,c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
353,01c9c704-de1a-422e-b84f-3f7c913cc0eb,6/22/2021 16:00,12:13,PUB004,Alex and Audrey ,glide,,35.6,,none,slow,0.27,2.8,,5,siltClay,sand,60,"terrestrialVeg,undercutBanks,largeWoodyDebris",Rivlet on right side facing upstream ,c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
354,16d35bb3-601f-4a07-9bd2-b099797836c2,6/22/2021 16:00,12:18,PUB004,Alex and Audrey ,pool,,35.8,,none,slow,0.38,3.6,boulder,,siltClay,sand,100,"undercutBanks,terrestrialVeg",Semicircle of boulders to form pool,c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
355,9b64c66f-2dae-48ff-93c2-53c95c584a96,6/22/2021 16:00,12:22,PUB004,Alex and Audrey ,riffle,,39.8,,none,swift,0.16,2.4,,,boulder,sand,90,None,,c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
356,369e9a74-19f7-42cc-8d74-8a88b50214ad,6/22/2021 16:00,12:30,PUB004,Alex and Audrey ,run,,66.7,,none,swift,0.22,2.9,,,gravel,sand,50,"terrestrialVeg,aquaticVeg",,c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
357,2011151e-2744-4e1c-a5b2-254e5302c1b5,6/22/2021 16:00,12:32,PUB004,Alex and Audrey ,glide,,73.5,,none,slow,0.19,4,,,gravel,sand,50,terrestrialVeg,,c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
358,1318de09-843d-4548-8418-f9bcd6f29c44,6/22/2021 16:00,12:34,PUB004,Alex and Audrey ,glide,,100,,none,slow,0.27,3.5,,,siltClay,gravel,50,"terrestrialVeg,undercutBanks","Man made dam makes pool, end of upstream narrows into smaller size. Endpoint near backyard ",c8922c68-633b-4f70-adaf-f017ea165839,6/22/2021 17:18,,6/22/2021 17:18,
359,0809056d-be55-4f52-8894-826234fc6657,6/22/2021 16:00,12:44,GEB002,Charlie and Mitchell,glide,,17.6,,none,slow,0.48,2.7,,7,gravel,siltClay,80,"largeWoodyDebris,terrestrialVeg",,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
360,8621cd72-51f4-44e3-b0a1-5d3de60feeaa,6/22/2021 16:00,12:47,GEB002,Charlie and Mitchell,riffle,,23,,none,swift,0.23,2.7,,1,cobble,siltClay,30,"largeWoodyDebris,terrestrialVeg",,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
361,83a8d76f-cb46-4e1f-9e26-0e42dd7b98d4,6/22/2021 16:00,12:49,GEB002,Charlie and Mitchell,run,,27,,none,swift,0.49,3.2,,2,cobble,siltClay,40,"largeWoodyDebris,terrestrialVeg",,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
362,69e27f4c-852a-45de-b004-8ca0b89b281d,6/22/2021 16:00,12:53,GEB002,Charlie and Mitchell,riffle,,37.5,,none,swift,0.15,2.8,,0,cobble,siltClay,20,terrestrialVeg,,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
363,34e50232-3702-4867-af98-7dc826ba3eda,6/22/2021 16:00,12:55,GEB002,Charlie and Mitchell,run,,64,,none,swift,0.46,3.6,,3,cobble,siltClay,40,"largeWoodyDebris,terrestrialVeg",,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
364,dbef9595-ce20-4f43-9b84-3cd1b126484a,6/22/2021 16:00,13:01,GEB002,Charlie and Mitchell,riffle,,82,,none,swift,0.18,3.8,,3,gravel,siltClay,90,"terrestrialVeg,largeWoodyDebris",,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
365,3c240394-0c3f-41e2-b262-0e55cb99822a,6/22/2021 16:00,13:09,GEB002,Charlie and Mitchell,run,,100,,none,swift,0.27,2.6,,5,siltClay,gravel,30,"largeWoodyDebris,terrestrialVeg",Ends at storm drain,91913aa5-16b8-4c57-8aca-f877cecca0c8,6/22/2021 18:36,,6/22/2021 18:36,
366,bed47c49-62d3-4f21-90b5-6e4d291c4dde,6/21/2021 16:00,13:21,POB006,D. Devine M. green,pool,,15.5,,none,slow,0.58,4.7,,,,,0,"terrestrialVeg,aquaticVeg",,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 18:39,,6/22/2021 18:39,
367,d48fcb52-38d2-405f-8f04-9be6c8c3edca,6/21/2021 16:00,13:26,POB006,D. Devine M. green,pool,,40,,none,slow,0.59,5.9,,,,,30,terrestrialVeg,"Fish, variable width, lots of dog wood offering cover over banks",2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 18:39,,6/22/2021 18:39,
368,e25f610a-f8e4-438b-8b8c-cfd26b76d88a,6/21/2021 16:00,13:33,POB006,D. Devine M. green,pool,,52,,none,slow,1,5.2,,,,,10,"terrestrialVeg,aquaticVeg",Fish,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 18:39,,6/22/2021 18:39,
369,8316457f-efc9-4c7a-ac11-2e7f0bf93521,6/21/2021 16:00,13:48,POB006,D. Devine M. green,pool,,70,,none,slow,0.66,4.3,,,,,10,"terrestrialVeg,aquaticVeg",Variable width,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 18:39,,6/22/2021 18:39,
370,a3176f01-590d-421e-adcf-1d7a29b65553,6/21/2021 16:00,13:57,POB006,D. Devine M. green,pool,,83,,none,slow,0.59,5.2,,,,,30,"aquaticVeg,terrestrialVeg",,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 18:39,,6/22/2021 18:39,
371,82cdf8da-4b07-489d-9b4e-3d9ce487dc9e,6/21/2021 16:00,14:00,POB006,D. Devine M. green,pool,,100,,none,slow,0.42,4.4,,,,,30,"aquaticVeg,terrestrialVeg",,2aede6dc-dd9f-404f-822d-b3e07f601341,6/22/2021 18:39,,6/22/2021 18:39,
372,82edda8b-c4b5-4199-a884-a8f8261c7f53,6/22/2021 16:00,14:20,GEB003,Audrey and Alex.,riffle,,6.8,,none,swift,0.1,5.4,,,cobble,sand,90,terrestrialVeg,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 18:39,,6/25/2021 19:46,neponset
373,1d189b40-a6ec-4b23-9d0d-765657cd8a8f,6/22/2021 16:00,14:21,GEB003,Audrey and Alex,glide,,33,,none,slow,0.33,2.3,,,cobble,gravel,80,"aquaticVeg,terrestrialVeg",,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 18:39,,6/22/2021 18:39,
374,2ecd0ec1-2f14-4b88-b01c-0bf2e8d03f6b,6/22/2021 16:00,14:22,GEB003,Audrey and Alex,riffle,,44,,none,swift,0.27,2.2,,,cobble,gravel,80,None,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 18:39,,6/22/2021 18:39,
375,46a793c2-f6a6-4ff3-a3ca-0aa97999eee4,6/22/2021 16:00,14:23,GEB003,Audrey and Alex,pool,,49,,none,swift,0.22,2,meander,,cobble,gravel,80,aquaticVeg,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 18:39,,6/22/2021 18:39,
376,8440d198-c4f0-418f-9bbd-bd8d4fb10b90,6/22/2021 16:00,14:30,GEB003,Audrey and Alex,riffle,,66.7,,none,swift,0.29,2.7,,,cobble,gravel,85,"largeSubstrate,aquaticVeg,terrestrialVeg",,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 18:39,,6/22/2021 18:39,
377,47635184-ce5b-43df-a0e2-7f377b3ac462,6/22/2021 16:00,14:31,GEB003,Audrey and Alex,glide,,73.5,,none,slow,0.46,3.3,,3,sand,cobble,70,terrestrialVeg,,58decefb-e326-40bc-ac4b-6fc1f4cba113,6/22/2021 18:39,,6/22/2021 18:39,
